0#2.577,1.697,259.157#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
1#2.579,1.693,259.763#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
2#2.588,1.689,155.188#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
3#2.594,1.679,118.335#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
4#2.598,1.668,146.751#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
5#2.602,1.659,161.233#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
6#2.606,1.653,158.02#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
7#2.608,1.657,144.063#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
8#2.608,1.665,28.534#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
9#2.609,1.673,1.802#0.392,-1.277;0.375,-0.097;0.641,-0.146;-0.176,-0.835;0.834,-1.129;2.025,1.007;1.418,1.784;2.39,-1.5;0.395,-0.247;-2.225,-0.674;0.98,-0.018;1.01,-0.374;#2.259,0.669;-0.847,-1.414;-1.668,1.07;-0.945,-0.134;0.765,0.887;-2.24,0.402;-2.067,-0.548;1.213,0.629;2.315,1.572;-1.279,-0.394;-1.062,0.852;1.033,-0.151;#-2.438,-1.829;-2.591,-1.219;-2.591,-0.61;-2.591,-0.0;-2.286,0.61;-2.134,1.219;-1.829,1.524;-1.524,1.829;-0.914,1.981;-0.305,1.981;-0.0,1.676;-0.0,1.067;-0.305,0.61;-0.457,0.152;-0.457,-0.457;-0.457,-1.067;-0.457,-1.676;-0.152,-1.829;0.457,-1.981;1.067,-1.981;1.524,-1.676;1.829,-1.372;1.981,-0.762;1.981,-0.152;1.981,0.457;2.134,1.067;2.286,1.524;#-2.438,-1.829
