0#-2.414,-1.666,307.382#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
1#-2.365,-1.665,229.04#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
2#-2.324,-1.673,88.791#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
3#-2.313,-1.676,100.496#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
4#-2.318,-1.694,106.012#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
5#-2.31,-1.746,195.221#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
6#-2.303,-1.798,171.021#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
7#-2.31,-1.816,172.286#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
8#-2.282,-1.823,203.088#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
9#-2.173,-1.865,103.426#0.112,-0.774;1.522,0.609;-0.225,-0.538;-1.85,-0.549;0.974,1.451;0.963,1.754;-1.932,-1.041;0.757,-0.432;0.713,-1.171;2.419,-0.554;-0.723,1.81;0.963,0.884;#1.395,1.477;1.876,-1.382;0.242,1.236;-0.552,-1.447;1.51,-1.181;0.167,0.224;0.269,1.287;-1.418,-0.247;1.982,0.929;0.718,-1.34;0.137,-1.326;1.09,1.351;#-2.134,-1.829;-1.524,-1.829;-0.914,-1.676;-0.305,-1.676;0.305,-1.676;0.914,-1.676;1.524,-1.524;1.981,-1.219;2.286,-0.914;2.134,-0.305;1.524,-0.152;0.914,-0.0;0.305,-0.0;-0.305,-0.0;-0.914,0.152;-1.524,0.457;-2.134,0.457;-2.743,0.61;-2.743,1.219;-2.438,1.524;-1.829,1.676;-1.219,1.829;-0.61,1.829;-0.0,1.829;0.61,1.829;1.219,1.829;1.829,1.829;2.438,1.829;#2.438,1.829
