arguments: 26 6 1 0.636902 -0.182232 -0.0897494 -0.0911162
loading features...

Initializing gridworld of size 28 by 22..
    Num states: 616
    Num actions: 8
recovered reward
-0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.29, -0.09, 0.23, 0.34, 0.23, -0.09, -0.09, -0.31, -0.09, -0.09, 0.07, 0.00, 0.07, -0.09, -0.32, -0.09, -0.33, -0.09, -0.09, -0.34, -0.09, -0.09, 
-0.09, -0.09, -0.09, -0.28, -0.09, -0.09, -0.09, -0.09, 0.07, 0.23, 0.07, -0.09, -0.09, -0.09, -0.09, -0.09, 0.23, 0.55, 0.23, 0.06, -0.14, -0.10, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.09, -0.27, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.10, -0.14, 0.06, 0.23, 0.06, 0.18, -0.10, -0.14, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.26, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.14, -0.27, -0.14, 0.07, 0.18, -0.11, -0.14, -0.10, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.10, -0.14, -0.10, 0.07, 0.22, 0.02, -0.10, -0.09, -0.10, -0.14, -0.10, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 0.23, 0.55, 0.23, 0.07, 0.23, 0.02, -0.27, -0.14, -0.09, -0.09, -0.09, 
-0.25, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 0.07, 0.23, 0.07, 0.23, 0.55, 0.22, -0.14, -0.10, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.24, -0.09, -0.09, -0.23, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.10, -0.14, -0.10, -0.09, -0.09, -0.09, -0.09, 0.07, 0.23, 0.07, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.14, -0.27, -0.14, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.23, -0.09, -0.09, -0.22, -0.10, -0.14, -0.22, -0.09, -0.09, -0.20, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.09, -0.09, -0.09, -0.10, -0.14, -0.10, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.19, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 
-0.09, -0.09, 0.07, 0.23, 0.07, -0.14, -0.27, -0.14, -0.09, -0.09, 0.07, 0.23, 0.07, -0.09, -0.09, 0.07, 0.23, 0.07, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.02, 0.23, 0.07, -0.09, 
-0.09, -0.09, 0.23, 0.55, 0.23, -0.10, -0.14, -0.10, -0.09, -0.09, 0.23, 0.55, 0.23, 0.07, 0.23, 0.23, 0.55, 0.23, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 0.23, 0.55, 0.23, -0.09, 
-0.09, -0.09, 0.07, 0.23, 0.07, -0.09, -0.09, -0.09, -0.09, -0.09, 0.07, 0.23, 0.07, 0.23, 0.55, 0.07, 0.23, 0.07, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 0.07, 0.23, 0.07, -0.09, 
-0.09, -0.09, -0.09, 0.07, 0.23, 0.07, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, 0.07, 0.23, 0.07, 0.07, 0.23, 0.07, -0.09, -0.10, -0.14, -0.10, -0.09, -0.17, -0.09, -0.09, -0.09, 
-0.09, -0.09, -0.09, 0.23, 0.55, 0.23, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.09, -0.10, -0.14, -0.10, 0.22, 0.50, 0.22, -0.09, -0.14, -0.27, -0.14, -0.14, -0.10, -0.09, -0.09, -0.09, 
