arguments: 45 36 1 0.473476 0.369491 -0.104249 -0.0527844
loading features...

Initializing gridworld of size 28 by 22..
    Num states: 616
    Num actions: 8
recovered reward
-0.05, -0.05, -0.03, 0.04, -0.03, -0.05, -0.28, -0.05, -0.05, -0.29, -0.05, -0.05, -0.05, -0.30, -0.05, -0.05, -0.05, -0.31, -0.05, -0.05, -0.32, -0.05, -0.33, -0.05, -0.05, -0.34, -0.05, -0.05, 
-0.05, -0.05, 0.04, 0.10, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.26, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.04, 0.32, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.25, -0.05, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.03, 0.04, 0.08, 0.18, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, 0.07, 0.18, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, 0.07, -0.05, -0.05, 0.18, 0.42, 0.18, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.24, 0.07, 0.28, 0.44, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.18, 0.42, 0.18, -0.05, -0.05, 0.07, 0.18, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, 0.18, 0.26, 0.28, -0.03, -0.22, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, 0.08, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, 0.07, 0.18, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.04, 0.44, 0.28, 0.07, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.21, -0.05, -0.05, -0.18, 0.04, -0.03, 0.14, 0.44, 0.18, -0.09, 0.32, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.04, 0.32, 0.04, 0.07, 0.18, 0.07, 0.20, 0.16, -0.03, -0.17, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, 0.04, 0.32, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, 0.08, 0.04, -0.03, -0.05, -0.05, 0.18, 0.42, 0.18, -0.05, -0.05, -0.05, -0.05, -0.16, -0.05, -0.05, -0.05, 
-0.05, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, 0.07, 0.18, 0.07, 0.18, 0.42, 0.18, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, 0.07, -0.05, -0.05, 0.07, 0.18, 0.08, 0.04, -0.03, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.18, 0.42, 0.18, 0.07, 0.18, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.18, 0.42, 0.28, 0.32, 0.04, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.08, 0.28, 0.08, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, -0.01, 0.04, -0.03, -0.05, 
-0.05, -0.05, 0.07, 0.18, 0.07, 0.07, -0.05, 0.04, 0.32, 0.04, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, 0.18, 0.42, 0.18, 0.18, -0.05, -0.03, 0.04, -0.03, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.18, 0.42, 0.18, -0.05, -0.14, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, 0.07, 0.18, 0.07, 0.07, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.07, 0.18, -0.01, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.03, 0.01, -0.03, -0.05, -0.09, -0.05, -0.05, -0.10, -0.05, -0.05, -0.12, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.06, -0.05, -0.05, -0.07, -0.05, -0.05, 0.04, 0.32, 0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.03, 0.04, -0.03, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 
-- optimal policy --
r  r  r  v  l  l  l  r  r  r  v  r  r  >  r  r  r  v  l  l  l  l  l  l  l  l  l  l  
v  r  r  v  l  l  l  l  r  r  r  v  r  v  r  r  r  v  l  l  l  l  l  l  l  l  l  l  
r  r  r  v  l  l  l  l  r  r  r  v  r  r  v  >  >  r  r  v  l  l  l  l  l  l  l  l  
r  r  v  r  v  l  l  l  >  r  r  r  v  r  v  l  r  r  v  l  l  l  l  l  l  l  l  l  
r  r  r  v  l  l  l  l  r  >  r  r  r  v  l  l  r  r  v  l  l  <  <  <  l  l  l  l  
r  r  r  v  l  l  l  l  >  r  r  r  r  v  l  l  r  >  l  <  <  L  <  l  l  l  l  v  
r  >  >  v  <  <  <  <  r  >  r  >  >  r  <  l  l  l  l  L  L  L  l  l  l  l  v  l  
>  R  R  ^  L  L  L  L  r  r  >  R  R  ^  r  v  l  l  l  l  l  l  l  l  l  v  v  l  
